PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,MarketValueEUR,GoalToMarketValueRatio
645,1985,37,4,2,2,23342000,0.0857
646,1889,52,5,1,4,54175000,0.0738
647,195,78,7,4,3,34943000,0.0859
648,717,39,4,4,5,49503000,0.1010
649,986,83,7,2,0,34816000,0.0000
650,1581,16,2,2,4,34782000,0.1150
651,387,19,2,5,7,18564000,0.3771
652,768,59,5,4,11,55691000,0.1975
653,556,96,8,2,12,13141000,0.9132
654,1011,88,8,2,2,19991000,0.1000
655,204,77,7,2,1,8972000,0.1115
656,1793,83,7,1,10,71022000,0.1408
657,853,33,3,3,0,24513000,0.0000
658,641,36,3,1,3,42293000,0.0709
659,1778,68,6,3,4,10258000,0.3899
660,1993,80,7,2,4,21813000,0.1834
661,694,41,4,2,6,23907000,0.2510
662,1765,96,8,1,1,8944000,0.1118
663,1362,90,8,2,3,8628000,0.3477
664,495,48,4,3,0,33163000,0.0000
665,236,25,3,2,0,12471000,0.0000
666,1549,92,8,3,10,18485000,0.5410
667,217,47,4,2,8,63207000,0.1266
668,1961,6,1,3,3,42068000,0.0713
669,1946,8,1,3,0,57727000,0.0000
670,1250,90,8,5,7,13396000,0.5225
671,1292,11,1,5,7,80977000,0.0864
672,736,41,4,1,1,39342000,0.0254
673,1680,76,7,4,1,12983000,0.0770
674,1567,61,6,2,13,44520000,0.2920
675,1025,30,3,5,0,10597000,0.0000
676,1496,44,4,4,1,23224000,0.0431
677,162,88,8,4,0,6224000,0.0000
678,834,89,8,2,5,17397000,0.2874
679,761,52,5,4,3,32311000,0.0928
680,1895,40,4,2,1,52074000,0.0192
681,495,22,2,1,0,144484000,0.0000
682,1925,71,6,5,0,12924000,0.0000
683,1089,45,4,3,3,75436000,0.0398
684,1884,16,2,5,2,12385000,0.1615
685,1035,62,6,4,0,10463000,0.0000
686,940,52,5,2,5,22848000,0.2188
687,1798,55,5,4,1,28768000,0.0348
688,1165,45,4,5,7,104429000,0.0670
689,17,91,8,2,1,5015000,0.1994
690,1960,87,8,3,2,6989000,0.2862
691,1742,4,1,2,1,53291000,0.0188
692,1833,43,4,3,3,27223000,0.1102
693,1367,87,8,2,19,24959000,0.7612
694,847,35,3,1,5,41664000,0.1200
695,1040,82,7,5,6,73749000,0.0814
696,1717,59,5,3,14,30769000,0.4550
697,1829,89,8,2,12,52935000,0.2267
698,970,41,4,3,3,54774000,0.0548
699,1740,37,4,2,8,32073000,0.2494
700,716,46,4,4,9,42354000,0.2125
701,1453,66,6,4,0,20144000,0.0000
702,1688,8,1,1,0,25307000,0.0000
703,1959,69,6,4,0,3414000,0.0000
704,1053,80,7,1,3,14121000,0.2124
705,736,41,4,2,2,26461000,0.0756
706,664,23,2,2,1,27606000,0.0362
707,557,54,5,2,10,18552000,0.5390
708,270,95,8,3,0,8206000,0.0000
709,1734,22,2,2,0,28888000,0.0000
710,19,58,5,4,0,24446000,0.0000
711,338,10,1,5,17,51584000,0.3296
712,509,44,4,4,4,77261000,0.0518
713,1305,70,6,4,2,10987000,0.1820
714,1382,54,5,4,0,31924000,0.0000
715,346,63,6,2,11,28796000,0.3820
716,1991,13,2,2,3,57233000,0.0524
717,695,15,2,4,5,36515000,0.1369
718,1988,21,2,2,1,23152000,0.0432
719,1671,3,1,1,10,49407000,0.2024
720,228,85,8,5,4,27524000,0.1453
721,1083,14,2,4,7,23469000,0.2983
722,345,32,3,3,1,11560000,0.0865
723,1273,9,1,3,1,23602000,0.0424
724,1573,84,7,2,9,57849000,0.1556
725,1775,23,2,2,0,16648000,0.0000
726,184,40,4,2,11,71335000,0.1542
727,928,28,3,5,8,46543000,0.1719
728,531,12,1,3,0,27627000,0.0000
729,231,52,5,3,0,13671000,0.0000
730,1009,4,1,5,0,8028000,0.0000
731,919,72,6,2,7,45977000,0.1523
732,1149,47,4,1,9,19863000,0.4531
733,263,30,3,2,0,41000000,0.0000
734,929,67,6,3,1,28610000,0.0350
735,1653,26,3,4,4,15393000,0.2599
736,471,60,5,2,5,97323000,0.0514
737,160,34,3,3,0,9785000,0.0000
738,997,77,7,1,12,72046000,0.1666
739,147,58,5,1,0,13804000,0.0000
740,1521,31,3,4,1,45337000,0.0221
741,857,47,4,1,1,31016000,0.0322
742,1789,80,7,1,1,9708000,0.1030
743,1646,85,8,5,14,44134000,0.3172
744,1789,80,7,4,1,16665000,0.0600
745,536,38,4,2,2,64252000,0.0311
746,843,63,6,5,4,36006000,0.1111
747,140,31,3,1,0,81795000,0.0000
748,1725,88,8,3,2,26974000,0.0741
749,883,50,5,3,7,32891000,0.2128
750,1269,13,2,5,0,21283000,0.0000
751,112,20,2,1,5,55999000,0.0893
752,126,22,2,5,5,34556000,0.1447
753,672,19,2,4,1,14330000,0.0698
754,894,10,1,3,8,73158000,0.1094
755,1959,69,6,5,2,15297000,0.1307
756,1644,12,1,2,2,59906000,0.0334
757,274,42,4,1,0,12300000,0.0000
758,26,50,5,3,7,86055000,0.0813
759,768,68,6,2,10,23347000,0.4283
760,1700,96,8,4,1,30946000,0.0323
761,1616,73,7,3,0,16260000,0.0000
762,969,45,4,4,2,18429000,0.1085
763,802,33,3,3,4,117991000,0.0339
764,922,29,3,3,2,13218000,0.1513
765,1116,75,7,4,7,32459000,0.2157
766,721,2,1,1,6,38225000,0.1570
767,1135,83,7,5,0,7524000,0.0000
768,372,93,8,4,12,33004000,0.3636
769,1068,70,6,2,0,14394000,0.0000
770,1821,30,3,2,1,24354000,0.0411
771,232,41,4,3,2,31541000,0.0634
772,1280,17,2,2,4,56055000,0.0714
773,1912,7,1,4,13,37475000,0.3469
774,1883,6,1,1,10,48937000,0.2043
775,612,36,3,4,3,8454000,0.3549
776,1770,11,1,2,0,33740000,0.0000
777,874,65,6,5,6,38174000,0.1572
778,360,57,5,3,3,46586000,0.0644
779,581,94,8,4,6,42379000,0.1416
780,737,54,5,2,12,105851000,0.1134
781,1541,23,2,5,1,36775000,0.0272
782,566,24,2,1,4,56217000,0.0712
783,1414,35,3,2,11,40149000,0.2740
784,1047,54,5,3,0,31795000,0.0000
785,412,49,5,2,0,22882000,0.0000
786,1354,69,6,4,5,28587000,0.1749
787,395,9,1,3,1,96978000,0.0103
788,287,43,4,3,10,70769000,0.1413
789,566,24,2,2,5,30298000,0.1650
790,185,2,1,3,8,53200000,0.1504
791,1314,31,3,2,0,45278000,0.0000
792,175,74,7,4,1,63969000,0.0156
793,1644,12,1,3,5,58848000,0.0850
794,1159,80,7,3,5,38707000,0.1292
795,1637,66,6,2,10,49758000,0.2010
796,890,30,3,3,1,21989000,0.0455
797,1791,29,3,4,1,21203000,0.0472
798,459,66,6,3,7,35546000,0.1969
799,1626,11,1,3,2,44901000,0.0445
800,1988,21,2,1,2,26062000,0.0767
801,12,87,8,2,0,7666000,0.0000
802,198,22,2,5,1,9292000,0.1076
803,927,50,5,2,11,63360000,0.1736
804,1202,69,6,5,2,10674000,0.1874
805,239,96,8,2,3,11119000,0.2698
806,1740,37,4,3,8,40251000,0.1988
807,89,34,3,1,3,32959000,0.0910
808,1721,53,5,5,6,25217000,0.2379
809,965,84,7,2,3,19287000,0.1555
810,935,33,3,1,1,15410000,0.0649
811,1508,55,5,4,20,55350000,0.3613
812,1553,24,2,2,0,37952000,0.0000
813,783,75,7,4,3,31014000,0.0967
814,729,84,7,3,2,18524000,0.1080
815,56,14,2,1,3,64710000,0.0464
816,945,53,5,4,0,23086000,0.0000
817,1023,85,8,2,0,5188000,0.0000
818,461,96,8,5,1,15960000,0.0627
819,1000,63,6,3,1,24123000,0.0415
820,882,27,3,2,7,43102000,0.1624
821,888,26,3,5,4,26105000,0.1532
822,1087,24,2,2,3,96899000,0.0310
823,1559,59,5,2,1,79944000,0.0125
824,975,85,8,4,3,16334000,0.1837
825,1154,87,8,5,1,2615000,0.3824
826,148,44,4,5,4,70107000,0.0571
827,804,66,6,2,4,20190000,0.1981
828,525,60,5,3,4,34087000,0.1173
829,777,46,4,4,3,20324000,0.1476
830,1348,24,2,4,4,31029000,0.1289
831,329,8,1,3,2,58382000,0.0343
832,1249,34,3,2,7,180000000,0.0389
833,600,16,2,4,8,119328000,0.0670
834,1501,52,5,5,2,46046000,0.0434
835,1316,89,8,3,5,23837000,0.2098
836,768,21,2,5,11,79951000,0.1376
837,647,9,1,3,0,30748000,0.0000
838,1588,11,1,2,0,25777000,0.0000
839,1487,58,5,2,7,35750000,0.1958
840,800,71,6,1,1,27514000,0.0363
841,484,21,2,2,0,59483000,0.0000
842,263,30,3,4,0,40621000,0.0000
843,460,13,2,4,3,16461000,0.1822
844,441,85,8,2,5,11428000,0.4375
845,1271,77,7,4,2,10415000,0.1920
846,1339,40,4,3,0,7136000,0.0000
847,190,14,2,3,12,57566000,0.2085
848,1174,92,8,4,0,2296000,0.0000
849,1852,26,3,4,1,20152000,0.0496
850,1794,60,5,2,0,10786000,0.0000
851,918,83,7,4,16,57895000,0.2764
852,711,9,1,5,7,59932000,0.1168
853,813,20,2,1,1,34201000,0.0292
854,1522,46,4,5,3,89263000,0.0336
855,1842,71,6,2,10,48200000,0.2075
856,603,38,4,4,0,25878000,0.0000
857,1251,26,3,5,0,28946000,0.0000
858,1358,16,2,5,1,25615000,0.0390
859,967,22,2,5,0,57689000,0.0000
860,115,15,2,1,3,37640000,0.0797
861,1228,22,2,2,1,44495000,0.0225
862,1425,22,2,4,5,50476000,0.0991
863,1414,35,3,3,5,100712000,0.0496
864,1953,91,8,3,0,6917000,0.0000
865,516,27,3,4,1,12572000,0.0795
866,1372,90,8,1,1,17244000,0.0580
867,936,73,7,1,0,15621000,0.0000
868,1663,83,7,5,6,79481000,0.0755
869,797,81,7,1,11,32690000,0.3365
870,806,91,8,3,1,6516000,0.1535
871,217,47,4,3,10,83611000,0.1196
872,1598,24,2,1,15,94197000,0.1592
873,365,18,2,5,4,51313000,0.0780
874,1877,8,1,3,2,35730000,0.0560
875,463,27,3,4,8,43655000,0.1833
876,1753,38,4,4,17,83849000,0.2027
877,1888,46,4,1,0,59409000,0.0000
878,1923,23,2,4,0,33888000,0.0000
879,370,61,6,2,14,41620000,0.3364
880,1698,70,6,2,0,7881000,0.0000
881,1844,38,4,5,2,31449000,0.0636
882,1667,52,5,1,0,34798000,0.0000
883,909,11,1,3,5,136636000,0.0366
884,138,29,3,1,0,39532000,0.0000
885,1617,69,6,3,1,10142000,0.0986
886,528,79,7,2,4,47357000,0.0845
887,995,14,2,3,6,54593000,0.1099
888,128,61,6,2,0,14612000,0.0000
889,950,50,5,4,1,32364000,0.0309
890,522,1,1,3,2,60548000,0.0330
891,1936,81,7,1,0,21220000,0.0000
892,1094,47,4,2,0,73668000,0.0000
893,959,24,2,2,5,49142000,0.1017
894,1201,46,4,4,0,21415000,0.0000
895,561,8,1,3,1,38148000,0.0262
896,1085,23,2,2,0,22059000,0.0000
897,603,38,4,3,9,180000000,0.0500
898,1984,65,6,5,2,37554000,0.0533
899,452,44,4,2,1,49553000,0.0202
900,337,87,8,5,7,24570000,0.2849
901,1348,92,8,2,3,14521000,0.2066
902,1149,47,4,4,10,49922000,0.2003
903,294,8,1,1,1,25304000,0.0395
904,1742,4,1,3,4,75284000,0.0531
905,1328,12,1,4,7,41439000,0.1689
906,650,85,8,4,5,36276000,0.1378
907,530,86,8,3,9,45203000,0.1991
908,1467,17,2,4,15,83175000,0.1803
909,314,19,2,1,17,140471000,0.1210
910,1622,3,1,5,5,41379000,0.1208
911,532,80,7,4,3,17581000,0.1706
912,1332,18,2,5,11,47120000,0.2334
913,1013,58,5,4,15,62839000,0.2387
914,814,59,5,3,2,54380000,0.0368
915,132,74,7,5,5,29712000,0.1683
916,1409,15,2,4,4,64071000,0.0624
917,851,1,1,1,5,62514000,0.0800
918,1563,92,8,3,4,10067000,0.3973
919,1279,47,4,2,0,13454000,0.0000
920,309,31,3,3,12,104906000,0.1144
921,1253,26,3,5,1,19995000,0.0500
922,801,94,8,3,3,25706000,0.1167
923,24,22,2,3,0,20406000,0.0000
924,325,9,1,4,3,77495000,0.0387
925,383,41,4,2,0,60788000,0.0000
926,716,46,4,5,12,67571000,0.1776
927,668,38,4,3,1,60258000,0.0166
928,1848,63,6,4,1,29237000,0.0342
929,578,10,1,1,0,34575000,0.0000
930,187,73,7,4,0,7360000,0.0000
931,539,56,5,4,4,25518000,0.1568
932,605,59,5,2,4,24651000,0.1623
933,86,27,3,2,6,21285000,0.2819
934,1997,5,1,3,3,36980000,0.0811
935,1605,13,2,4,6,71829000,0.0835
936,787,32,3,4,1,49444000,0.0202
937,17,91,8,1,0,8970000,0.0000
938,11,77,7,3,3,21050000,0.1425
939,113,28,3,1,4,52922000,0.0756
940,210,9,1,1,1,25137000,0.0398
941,805,76,7,2,1,12755000,0.0784
942,191,3,1,5,8,50157000,0.1595
943,826,32,3,3,3,24605000,0.1219
944,1763,46,4,2,1,20649000,0.0484
945,832,72,6,3,6,75871000,0.0791
946,938,75,7,1,1,35136000,0.0285
947,1282,77,7,5,5,19574000,0.2554
948,985,56,5,2,0,17623000,0.0000
949,96,79,7,3,2,49803000,0.0402
950,311,49,5,1,1,21327000,0.0469
951,769,80,7,1,0,7883000,0.0000
952,1158,92,8,2,0,1752000,0.0000
953,1805,46,4,3,0,13892000,0.0000
954,645,94,8,1,6,45520000,0.1318
955,654,8,1,4,0,41190000,0.0000
956,1602,91,8,3,1,4742000,0.2109
957,625,3,1,2,5,20261000,0.2468
958,890,30,3,4,0,40346000,0.0000
959,908,6,1,4,5,41200000,0.1214
960,1111,66,6,2,7,37601000,0.1862
961,553,85,8,3,5,13321000,0.3753
962,1475,29,3,3,0,34534000,0.0000
963,1075,61,6,2,1,13655000,0.0732
964,856,44,4,5,4,31272000,0.1279
965,198,22,2,4,1,44920000,0.0223
966,629,94,8,4,1,3912000,0.2556
967,259,30,3,1,5,16681000,0.2997
968,1074,11,1,1,4,26270000,0.1523
969,827,51,5,4,0,7238000,0.0000
970,256,23,2,2,0,25514000,0.0000
971,1523,65,6,4,5,30092000,0.1662
972,531,12,1,4,1,39773000,0.0251
973,1341,3,1,2,9,78312000,0.1149
974,1502,1,1,1,4,37104000,0.1078
975,1533,83,7,4,3,32484000,0.0924
976,1371,6,1,4,0,46275000,0.0000
977,1103,38,4,2,7,53554000,0.1307
978,1834,93,8,3,0,4744000,0.0000
979,482,71,6,1,1,7309000,0.1368
980,1584,43,4,5,0,33562000,0.0000
981,302,76,7,2,3,28646000,0.1047
982,1783,58,5,5,8,85676000,0.0934
983,856,71,6,3,3,23241000,0.1291
984,1420,34,3,1,5,25918000,0.1929
985,1571,72,6,5,5,14805000,0.3377
986,1806,23,2,2,7,73948000,0.0947
987,257,89,8,3,3,8945000,0.3354
988,282,87,8,2,8,15085000,0.5303
989,363,64,6,3,1,22547000,0.0444
990,157,59,5,3,4,12954000,0.3088
991,513,82,7,2,4,18733000,0.2135
992,964,23,2,1,4,76014000,0.0526
993,1470,47,4,1,4,19256000,0.2077
994,1317,95,8,5,1,13600000,0.0735
995,131,40,4,2,7,17693000,0.3956
996,1941,94,8,2,4,23186000,0.1725
997,28,6,1,4,23,112818000,0.2039
998,1479,68,6,3,1,33385000,0.0300
999,181,49,5,3,0,19491000,0.0000
1000,483,52,5,5,5,31257000,0.1600
1001,819,2,1,1,7,85659000,0.0817
1002,426,85,8,3,0,12190000,0.0000
1003,450,85,8,3,4,18932000,0.2113
1004,565,47,4,4,5,34608000,0.1445
1005,1428,80,7,1,7,38952000,0.1797
1006,1432,46,4,2,3,39057000,0.0768
1007,189,82,7,2,6,23031000,0.2605
1008,730,55,5,1,0,30372000,0.0000
1009,1895,40,4,1,0,7847000,0.0000
1010,1575,65,6,5,5,14950000,0.3344
1011,1767,96,8,3,11,21348000,0.5153
1012,1048,15,2,3,3,130398000,0.0230
1013,399,58,5,4,2,25446000,0.0786
1014,224,91,8,1,3,10690000,0.2806
1015,1182,19,2,4,1,14675000,0.0681
1016,1065,78,7,1,4,6925000,0.5776
1017,828,28,3,3,1,28391000,0.0352
1018,1942,80,7,2,5,16048000,0.3116
1019,1612,67,6,3,2,23318000,0.0858
1020,828,28,3,5,1,24157000,0.0414
1021,1484,38,4,2,4,40501000,0.0988
1022,1508,55,5,2,3,10711000,0.2801
1023,935,68,6,3,4,67284000,0.0594
1024,1134,84,7,2,3,106413000,0.0282
1025,849,11,1,1,0,17299000,0.0000
1026,251,63,6,5,6,41601000,0.1442
1027,645,94,8,3,9,34473000,0.2611
1028,1453,66,6,3,0,19195000,0.0000
1029,973,3,1,1,0,27745000,0.0000
1030,1654,3,1,1,5,27013000,0.1851
1031,1285,71,6,4,7,14668000,0.4772
1032,1580,20,2,4,7,77951000,0.0898
1033,716,46,4,1,3,15756000,0.1904
1034,1939,30,3,2,1,131855000,0.0076
1035,185,2,1,1,6,47450000,0.1264
1036,1157,52,5,3,3,10572000,0.2838
1037,1239,72,6,2,3,28619000,0.1048
1038,127,87,8,2,1,2597000,0.3851
1039,1602,91,8,5,3,4109000,0.7301
1040,639,65,6,2,1,10396000,0.0962
1041,97,43,4,2,0,9496000,0.0000
1042,645,87,8,4,12,51018000,0.2352
1043,1270,59,5,4,7,21236000,0.3296
1044,257,89,8,5,7,19674000,0.3558
1045,778,13,2,4,3,56043000,0.0535
1046,773,11,1,3,0,23907000,0.0000
1047,880,86,8,5,8,7368000,1.0858
1048,1726,14,2,4,3,178896000,0.0168
1049,835,33,3,4,1,38454000,0.0260
1050,1452,29,3,4,0,18277000,0.0000
1051,1387,19,2,5,3,39553000,0.0758
1052,278,53,5,1,4,23214000,0.1723
1053,1107,49,5,1,1,13822000,0.0723
1054,1416,32,3,4,7,66969000,0.1045
1055,1565,86,8,2,2,12736000,0.1570
1056,1774,53,5,1,7,30958000,0.2261
1057,715,41,4,2,2,14394000,0.1389
1058,1981,76,7,3,15,30261000,0.4957
1059,344,77,7,4,5,27956000,0.1789
1060,1953,93,8,5,0,2812000,0.0000
1061,1426,59,5,4,2,17358000,0.1152
1062,1679,60,5,1,2,36614000,0.0546
1063,762,66,6,3,1,13700000,0.0730
1064,272,87,8,5,3,6238000,0.4809
1065,434,11,1,5,4,33285000,0.1202
1066,401,15,2,4,6,102392000,0.0586
1067,1952,41,4,3,0,19843000,0.0000
1068,1294,77,7,2,3,37306000,0.0804
1069,1482,6,1,4,8,57243000,0.1398
1070,1655,20,2,2,10,90587000,0.1104
1071,500,46,4,1,6,31048000,0.1932
1072,1743,26,3,3,0,19622000,0.0000
1073,1597,20,2,1,2,28220000,0.0709
1074,604,54,5,4,5,20481000,0.2441
1075,1306,31,3,3,7,23273000,0.3008
1076,1993,80,7,3,5,18446000,0.2711
1077,967,39,4,3,0,28847000,0.0000
1078,1097,27,3,5,4,24841000,0.1610
1079,1551,81,7,5,0,37615000,0.0000
1080,1239,72,6,3,2,28802000,0.0694
1081,1428,80,7,4,2,11481000,0.1742
1082,1901,63,6,5,0,22861000,0.0000
1083,1505,25,3,1,7,53089000,0.1319
1084,1024,17,2,4,2,41474000,0.0482
1085,1697,90,8,4,1,13611000,0.0735
1086,631,40,4,4,0,13701000,0.0000
1087,1310,89,8,2,4,10349000,0.3865
1088,1020,7,1,5,9,30840000,0.2918
1089,684,88,8,3,1,29252000,0.0342
1090,1613,81,7,1,5,10201000,0.4901
1091,424,73,7,5,5,20254000,0.2469
1092,730,92,8,4,0,12744000,0.0000
1093,464,48,4,5,11,36856000,0.2985
1094,456,39,4,4,2,12002000,0.1666
1095,1504,8,1,5,0,58239000,0.0000
1096,115,50,5,4,0,9515000,0.0000
1097,648,49,5,1,12,37637000,0.3188
1098,816,64,6,3,0,37653000,0.0000
1099,805,76,7,3,1,37451000,0.0267
1100,43,45,4,3,6,18302000,0.3278
1101,346,5,1,3,12,89763000,0.1337
1102,511,30,3,3,5,10787000,0.4635
1103,932,28,3,4,0,47250000,0.0000
1104,488,4,1,3,0,104559000,0.0000
1105,1579,39,4,3,0,11807000,0.0000
1106,1789,80,7,2,0,12370000,0.0000
1107,1119,4,1,1,0,41087000,0.0000
1108,257,89,8,4,2,31063000,0.0644
1109,51,41,4,1,0,49886000,0.0000
1110,447,41,4,3,1,15979000,0.0626
1111,1993,80,7,5,7,26602000,0.2631
1112,351,8,1,4,6,27724000,0.2164
1113,189,82,7,4,7,35352000,0.1980
1114,971,2,1,1,9,60722000,0.1482
1115,518,85,8,3,0,14381000,0.0000
1116,1703,86,8,3,0,15858000,0.0000
1117,667,17,2,1,14,45640000,0.3067
1118,1933,96,8,5,2,4024000,0.4970
1119,1444,3,1,1,12,92006000,0.1304
1120,1529,17,2,1,8,143497000,0.0558
1121,498,96,8,2,0,15133000,0.0000
1122,517,77,7,4,1,54232000,0.0184
1123,569,47,4,4,2,30048000,0.0666
1124,1766,6,1,2,0,73235000,0.0000
1125,759,20,2,3,0,38162000,0.0000
1126,989,52,5,4,2,31265000,0.0640
1127,1618,10,1,4,5,108980000,0.0459
1128,881,10,1,2,1,61128000,0.0164
1129,648,49,5,2,8,21677000,0.3691
1130,176,52,5,2,0,16530000,0.0000
1131,1797,12,1,3,6,19249000,0.3117
1132,1396,6,1,2,6,135139000,0.0444
1133,457,30,3,2,7,53045000,0.1320
1134,337,87,8,2,5,15552000,0.3215
1135,379,56,5,1,2,14265000,0.1402
1136,362,66,6,5,0,46764000,0.0000
1137,1843,74,7,4,0,39137000,0.0000
1138,1892,12,1,4,2,39395000,0.0508
1139,1888,71,6,4,0,10552000,0.0000
1140,1978,59,5,2,3,8553000,0.3508
1141,479,58,5,3,0,35760000,0.0000
1142,457,30,3,4,10,20739000,0.4822
1143,211,48,4,4,2,11701000,0.1709
1144,87,15,2,5,1,22480000,0.0445
1145,897,80,7,4,0,15332000,0.0000
1146,1070,44,4,4,3,37362000,0.0803
1147,1098,46,4,4,7,35525000,0.1970
1148,303,3,1,3,0,45517000,0.0000
1149,823,66,6,3,8,45658000,0.1752
1150,1910,22,2,2,10,52233000,0.1914
1151,511,30,3,5,4,22086000,0.1811
1152,1757,33,3,3,5,32104000,0.1557
1153,1057,77,7,2,14,62232000,0.2250
1154,988,94,8,4,6,15332000,0.3913
1155,1228,22,2,1,1,28767000,0.0348
1156,1986,63,6,2,11,40011000,0.2749
1157,1463,86,8,5,0,32264000,0.0000
1158,650,90,8,2,7,17665000,0.3963
1159,782,70,6,2,8,47432000,0.1687
1160,236,25,3,4,2,29114000,0.0687
1161,1778,68,6,5,3,59533000,0.0504
1162,1481,84,7,4,4,32457000,0.1232
1163,281,25,3,5,0,38208000,0.0000
1164,1340,34,3,5,10,55774000,0.1793
1165,613,23,2,1,6,58053000,0.1034
1166,1152,21,2,1,3,49446000,0.0607
1167,1781,71,6,3,0,26070000,0.0000
1168,685,54,5,4,5,36308000,0.1377
1169,86,27,3,4,1,113486000,0.0088
1170,1295,86,8,5,11,12820000,0.8580
1171,218,70,6,4,9,37548000,0.2397
1172,565,47,4,1,9,49167000,0.1830
1173,375,6,1,5,0,30888000,0.0000
1174,189,82,7,5,6,34690000,0.1730
1175,726,52,5,2,5,30191000,0.1656
1176,1116,75,7,5,3,24202000,0.1240
1177,508,78,7,1,6,62106000,0.0966
1178,350,90,8,2,7,27826000,0.2516
1179,456,39,4,1,2,81862000,0.0244
1180,230,77,7,5,12,92570000,0.1296
1181,1465,23,2,3,0,16419000,0.0000
1182,1705,92,8,4,3,13255000,0.2263
1183,72,10,1,3,0,37545000,0.0000
1184,301,6,1,3,7,57403000,0.1219
1185,1758,77,7,1,6,29566000,0.2029
1186,1253,26,3,1,1,51841000,0.0193
1187,905,17,2,4,5,59991000,0.0833
1188,1465,23,2,2,0,24672000,0.0000
1189,1810,12,1,3,11,38716000,0.2841
1190,1389,33,3,4,0,20224000,0.0000
1191,945,68,6,1,0,23034000,0.0000
1192,288,65,6,3,1,32267000,0.0310
1193,385,66,6,4,7,60236000,0.1162
1194,1924,94,8,4,2,6946000,0.2879
1195,829,48,4,1,2,53419000,0.0374
1196,720,74,7,4,2,42435000,0.0471
1197,1097,27,3,1,4,72783000,0.0550
1198,1206,5,1,5,10,48200000,0.2075
1199,1155,22,2,3,11,61979000,0.1775
1200,1635,58,5,4,7,32166000,0.2176
1201,1774,53,5,2,5,38096000,0.1312
1202,1756,33,3,2,0,9798000,0.0000
1203,1602,91,8,4,8,8310000,0.9627
1204,1182,19,2,5,0,8454000,0.0000
1205,1747,1,1,3,2,44380000,0.0451
1206,728,51,5,4,3,17429000,0.1721
1207,242,93,8,1,0,4420000,0.0000
1208,629,94,8,2,0,5530000,0.0000
1209,1221,91,8,3,2,12345000,0.1620
1210,169,9,1,4,13,100063000,0.1299
1211,1992,35,3,5,3,33759000,0.0889
1212,161,35,3,1,4,35791000,0.1118
1213,1509,72,6,3,0,13871000,0.0000
1214,1987,23,2,4,1,19619000,0.0510
1215,11,77,7,5,0,14569000,0.0000
1216,88,14,2,3,1,17525000,0.0571
1217,1217,72,6,3,10,27940000,0.3579
1218,96,64,6,1,4,11948000,0.3348
1219,512,66,6,2,6,25568000,0.2347
1220,670,34,3,4,0,22002000,0.0000
1221,153,96,8,2,15,12567000,1.1936
1222,1728,74,7,2,4,48149000,0.0831
1223,1013,58,5,3,12,67636000,0.1774
1224,1332,57,5,4,9,17853000,0.5041
1225,1962,70,6,3,0,16429000,0.0000
1226,1204,50,5,4,0,2177000,0.0000
1227,182,45,4,1,2,34843000,0.0574
1228,1672,1,1,1,0,41230000,0.0000
1229,709,39,4,2,3,36405000,0.0824
1230,710,21,2,5,1,35742000,0.0280
1231,1221,91,8,1,4,25215000,0.1586
1232,1187,10,1,4,1,69340000,0.0144
1233,1518,75,7,4,1,13645000,0.0733
1234,758,10,1,5,3,75170000,0.0399
1235,1689,34,3,4,0,33475000,0.0000
1236,1350,15,2,2,8,29042000,0.2755
1237,1232,52,5,2,0,26472000,0.0000
1238,1695,70,6,3,11,13500000,0.8148
1239,1631,35,3,5,9,52718000,0.1707
1240,901,65,6,3,0,10762000,0.0000
1241,1109,96,8,4,0,13006000,0.0000
1242,464,34,3,2,5,74285000,0.0673
1243,499,18,2,5,9,38679000,0.2327
1244,556,96,8,5,1,5967000,0.1676
1245,1522,46,4,4,1,13841000,0.0722
1246,438,69,6,2,4,25432000,0.1573
1247,630,42,4,4,11,38911000,0.2827
1248,1346,76,7,4,11,30530000,0.3603
1249,1347,55,5,5,6,50380000,0.1191
1250,855,11,1,5,2,52641000,0.0380
1251,1496,48,4,1,0,43594000,0.0000
1252,1591,30,3,4,4,11702000,0.3418
1253,1629,39,4,4,0,11001000,0.0000
1254,500,46,4,4,4,25332000,0.1579
1255,1305,10,1,2,2,48108000,0.0416
1256,1,15,2,2,3,55993000,0.0536
1257,589,73,7,3,0,13244000,0.0000
1258,830,40,4,2,9,101797000,0.0884
1259,855,11,1,4,3,38052000,0.0788
1260,466,13,2,4,0,60763000,0.0000
1261,1911,3,1,2,2,118063000,0.0169
1262,1782,18,2,4,6,105196000,0.0570
1263,1270,59,5,5,10,58473000,0.1710
1264,1521,72,6,1,1,9357000,0.1069
1265,569,47,4,3,4,48141000,0.0831
1266,1843,74,7,3,0,14417000,0.0000
1267,1670,34,3,1,4,26074000,0.1534
1268,212,47,4,2,10,56851000,0.1759
1269,1092,78,7,3,4,6933000,0.5770
1270,1054,23,2,1,0,19555000,0.0000
1271,1735,64,6,1,12,37878000,0.3168
1272,1227,5,1,2,4,75884000,0.0527
1273,470,81,7,3,0,14589000,0.0000
1274,1730,38,4,4,8,160803000,0.0498
1275,1813,5,1,3,0,75063000,0.0000
1276,674,41,4,1,6,28386000,0.2114
1277,452,44,4,1,1,62868000,0.0159
1278,27,11,1,5,0,34260000,0.0000
1279,1277,50,5,5,3,52372000,0.0573
1280,135,90,8,2,3,4828000,0.6214
