PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,Assists,GoalContributions
842,263,30,3,4,0,4,4
843,460,13,2,4,3,1,4
844,441,85,8,2,5,2,7
845,1271,77,7,4,2,1,3
846,1339,40,4,3,0,1,1
847,190,14,2,3,12,2,14
848,1174,92,8,4,0,0,0
849,1852,26,3,4,1,3,4
850,1794,60,5,2,0,1,1
851,918,83,7,4,16,4,20
852,711,9,1,5,7,3,10
853,813,20,2,1,1,0,1
854,1522,46,4,5,3,5,8
855,1842,71,6,2,10,4,14
856,603,38,4,4,0,2,2
857,1251,26,3,5,0,0,0
858,1358,16,2,5,1,3,4
859,967,22,2,5,0,4,4
860,115,15,2,1,3,1,4
861,1228,22,2,2,1,0,1
862,1425,22,2,4,5,2,7
863,1414,35,3,3,5,9,14
864,1953,91,8,3,0,1,1
865,516,27,3,4,1,4,5
866,1372,90,8,1,1,4,5
867,936,73,7,1,0,0,0
868,1663,83,7,5,6,8,14
869,797,81,7,1,11,4,15
870,806,91,8,3,1,0,1
871,217,47,4,3,10,1,11
872,1598,24,2,1,15,8,23
873,365,18,2,5,4,3,7
874,1877,8,1,3,2,6,8
875,463,27,3,4,8,3,11
876,1753,38,4,4,17,6,23
877,1888,46,4,1,0,3,3
878,1923,23,2,4,0,1,1
879,370,61,6,2,14,6,20
880,1698,70,6,2,0,2,2
881,1844,38,4,5,2,6,8
882,1667,52,5,1,0,0,0
883,909,11,1,3,5,9,14
884,138,29,3,1,0,1,1
885,1617,69,6,3,1,1,2
886,528,79,7,2,4,4,8
887,995,14,2,3,6,3,9
888,128,61,6,2,0,0,0
889,950,50,5,4,1,4,5
890,522,1,1,3,2,3,5
891,1936,81,7,1,0,0,0
892,1094,47,4,2,0,3,3
893,959,24,2,2,5,4,9
894,1201,46,4,4,0,1,1
895,561,8,1,3,1,5,6
896,1085,23,2,2,0,1,1
897,603,38,4,3,9,5,14
898,1984,65,6,5,2,2,4
899,452,44,4,2,1,7,8
900,337,87,8,5,7,1,8
901,1348,92,8,2,3,2,5
902,1149,47,4,4,10,3,13
903,294,8,1,1,1,1,2
904,1742,4,1,3,4,4,8
905,1328,12,1,4,7,2,9
906,650,85,8,4,5,2,7
907,530,86,8,3,9,2,11
908,1467,17,2,4,15,11,26
909,314,19,2,1,17,4,21
910,1622,3,1,5,5,0,5
911,532,80,7,4,3,5,8
912,1332,18,2,5,11,5,16
913,1013,58,5,4,15,5,20
914,814,59,5,3,2,4,6
915,132,74,7,5,5,5,10
916,1409,15,2,4,4,2,6
917,851,1,1,1,5,1,6
918,1563,92,8,3,4,4,8
919,1279,47,4,2,0,0,0
920,309,31,3,3,12,5,17
921,1253,26,3,5,1,1,2
922,801,94,8,3,3,4,7
923,24,22,2,3,0,2,2
924,325,9,1,4,3,3,6
925,383,41,4,2,0,3,3
926,716,46,4,5,12,4,16
927,668,38,4,3,1,1,2
928,1848,63,6,4,1,0,1
929,578,10,1,1,0,0,0
930,187,73,7,4,0,0,0
931,539,56,5,4,4,4,8
932,605,59,5,2,4,3,7
933,86,27,3,2,6,3,9
934,1997,5,1,3,3,4,7
935,1605,13,2,4,6,2,8
936,787,32,3,4,1,3,4
937,17,91,8,1,0,1,1
938,11,77,7,3,3,2,5
939,113,28,3,1,4,9,13
940,210,9,1,1,1,3,4
941,805,76,7,2,1,2,3
942,191,3,1,5,8,4,12
943,826,32,3,3,3,2,5
944,1763,46,4,2,1,2,3
945,832,72,6,3,6,5,11
946,938,75,7,1,1,1,2
947,1282,77,7,5,5,8,13
948,985,56,5,2,0,0,0
949,96,79,7,3,2,9,11
950,311,49,5,1,1,3,4
951,769,80,7,1,0,0,0
952,1158,92,8,2,0,1,1
953,1805,46,4,3,0,1,1
954,645,94,8,1,6,5,11
955,654,8,1,4,0,0,0
956,1602,91,8,3,1,1,2
957,625,3,1,2,5,1,6
958,890,30,3,4,0,2,2
959,908,6,1,4,5,4,9
960,1111,66,6,2,7,5,12
961,553,85,8,3,5,4,9
962,1475,29,3,3,0,3,3
963,1075,61,6,2,1,4,5
964,856,44,4,5,4,3,7
965,198,22,2,4,1,5,6
966,629,94,8,4,1,0,1
967,259,30,3,1,5,4,9
968,1074,11,1,1,4,0,4
969,827,51,5,4,0,1,1
970,256,23,2,2,0,1,1
971,1523,65,6,4,5,4,9
972,531,12,1,4,1,2,3
973,1341,3,1,2,9,4,13
974,1502,1,1,1,4,0,4
975,1533,83,7,4,3,3,6
976,1371,6,1,4,0,0,0
977,1103,38,4,2,7,6,13
978,1834,93,8,3,0,2,2
979,482,71,6,1,1,1,2
980,1584,43,4,5,0,0,0
981,302,76,7,2,3,3,6
982,1783,58,5,5,8,3,11
983,856,71,6,3,3,2,5
984,1420,34,3,1,5,4,9
985,1571,72,6,5,5,2,7
986,1806,23,2,2,7,3,10
987,257,89,8,3,3,8,11
988,282,87,8,2,8,1,9
989,363,64,6,3,1,1,2
990,157,59,5,3,4,2,6
991,513,82,7,2,4,0,4
992,964,23,2,1,4,3,7
993,1470,47,4,1,4,2,6
994,1317,95,8,5,1,1,2
995,131,40,4,2,7,3,10
996,1941,94,8,2,4,5,9
997,28,6,1,4,23,4,27
998,1479,68,6,3,1,4,5
999,181,49,5,3,0,1,1
1000,483,52,5,5,5,8,13
1001,819,2,1,1,7,2,9
1002,426,85,8,3,0,5,5
1003,450,85,8,3,4,5,9
1004,565,47,4,4,5,3,8
1005,1428,80,7,1,7,6,13
1006,1432,46,4,2,3,5,8
1007,189,82,7,2,6,3,9
1008,730,55,5,1,0,0,0
1009,1895,40,4,1,0,0,0
1010,1575,65,6,5,5,5,10
1011,1767,96,8,3,11,6,17
1012,1048,15,2,3,3,11,14
1013,399,58,5,4,2,7,9
1014,224,91,8,1,3,1,4
1015,1182,19,2,4,1,1,2
1016,1065,78,7,1,4,3,7
1017,828,28,3,3,1,1,2
1018,1942,80,7,2,5,4,9
1019,1612,67,6,3,2,4,6
1020,828,28,3,5,1,1,2
1021,1484,38,4,2,4,8,12
1022,1508,55,5,2,3,1,4
1023,935,68,6,3,4,3,7
1024,1134,84,7,2,3,8,11
1025,849,11,1,1,0,2,2
1026,251,63,6,5,6,6,12
1027,645,94,8,3,9,3,12
1028,1453,66,6,3,0,1,1
1029,973,3,1,1,0,0,0
1030,1654,3,1,1,5,3,8
1031,1285,71,6,4,7,1,8
1032,1580,20,2,4,7,4,11
1033,716,46,4,1,3,0,3
1034,1939,30,3,2,1,6,7
1035,185,2,1,1,6,2,8
1036,1157,52,5,3,3,3,6
1037,1239,72,6,2,3,6,9
1038,127,87,8,2,1,0,1
1039,1602,91,8,5,3,0,3
1040,639,65,6,2,1,0,1
1041,97,43,4,2,0,0,0
1042,645,87,8,4,12,2,14
1043,1270,59,5,4,7,2,9
1044,257,89,8,5,7,8,15
1045,778,13,2,4,3,8,11
1046,773,11,1,3,0,0,0
1047,880,86,8,5,8,3,11
1048,1726,14,2,4,3,4,7
1049,835,33,3,4,1,4,5
1050,1452,29,3,4,0,1,1
1051,1387,19,2,5,3,4,7
1052,278,53,5,1,4,11,15
1053,1107,49,5,1,1,0,1
1054,1416,32,3,4,7,5,12
1055,1565,86,8,2,2,2,4
1056,1774,53,5,1,7,2,9
1057,715,41,4,2,2,0,2
1058,1981,76,7,3,15,5,20
1059,344,77,7,4,5,3,8
1060,1953,93,8,5,0,0,0
1061,1426,59,5,4,2,4,6
1062,1679,60,5,1,2,10,12
1063,762,66,6,3,1,2,3
1064,272,87,8,5,3,10,13
1065,434,11,1,5,4,5,9
1066,401,15,2,4,6,5,11
1067,1952,41,4,3,0,0,0
1068,1294,77,7,2,3,2,5
1069,1482,6,1,4,8,7,15
1070,1655,20,2,2,10,1,11
1071,500,46,4,1,6,7,13
1072,1743,26,3,3,0,0,0
1073,1597,20,2,1,2,7,9
1074,604,54,5,4,5,4,9
1075,1306,31,3,3,7,3,10
1076,1993,80,7,3,5,3,8
1077,967,39,4,3,0,2,2
1078,1097,27,3,5,4,5,9
1079,1551,81,7,5,0,0,0
1080,1239,72,6,3,2,6,8
1081,1428,80,7,4,2,1,3
1082,1901,63,6,5,0,1,1
1083,1505,25,3,1,7,4,11
1084,1024,17,2,4,2,3,5
1085,1697,90,8,4,1,4,5
1086,631,40,4,4,0,0,0
1087,1310,89,8,2,4,2,6
1088,1020,7,1,5,9,2,11
1089,684,88,8,3,1,2,3
1090,1613,81,7,1,5,2,7
1091,424,73,7,5,5,4,9
1092,730,92,8,4,0,0,0
1093,464,48,4,5,11,1,12
1094,456,39,4,4,2,2,4
1095,1504,8,1,5,0,1,1
1096,115,50,5,4,0,2,2
1097,648,49,5,1,12,5,17
1098,816,64,6,3,0,3,3
1099,805,76,7,3,1,4,5
1100,43,45,4,3,6,13,19
1101,346,5,1,3,12,6,18
1102,511,30,3,3,5,3,8
1103,932,28,3,4,0,3,3
1104,488,4,1,3,0,0,0
1105,1579,39,4,3,0,3,3
1106,1789,80,7,2,0,2,2
1107,1119,4,1,1,0,0,0
1108,257,89,8,4,2,8,10
1109,51,41,4,1,0,2,2
1110,447,41,4,3,1,0,1
1111,1993,80,7,5,7,7,14
1112,351,8,1,4,6,6,12
1113,189,82,7,4,7,3,10
1114,971,2,1,1,9,5,14
1115,518,85,8,3,0,0,0
1116,1703,86,8,3,0,0,0
1117,667,17,2,1,14,1,15
1118,1933,96,8,5,2,2,4
1119,1444,3,1,1,12,5,17
1120,1529,17,2,1,8,8,16
1121,498,96,8,2,0,1,1
1122,517,77,7,4,1,3,4
1123,569,47,4,4,2,0,2
1124,1766,6,1,2,0,0,0
1125,759,20,2,3,0,2,2
1126,989,52,5,4,2,9,11
1127,1618,10,1,4,5,3,8
1128,881,10,1,2,1,2,3
1129,648,49,5,2,8,6,14
1130,176,52,5,2,0,1,1
1131,1797,12,1,3,6,6,12
1132,1396,6,1,2,6,6,12
1133,457,30,3,2,7,3,10
1134,337,87,8,2,5,5,10
1135,379,56,5,1,2,0,2
1136,362,66,6,5,0,2,2
1137,1843,74,7,4,0,0,0
1138,1892,12,1,4,2,2,4
1139,1888,71,6,4,0,1,1
1140,1978,59,5,2,3,0,3
1141,479,58,5,3,0,0,0
1142,457,30,3,4,10,4,14
1143,211,48,4,4,2,2,4
1144,87,15,2,5,1,1,2
1145,897,80,7,4,0,2,2
1146,1070,44,4,4,3,1,4
1147,1098,46,4,4,7,6,13
1148,303,3,1,3,0,0,0
1149,823,66,6,3,8,3,11
1150,1910,22,2,2,10,6,16
1151,511,30,3,5,4,0,4
1152,1757,33,3,3,5,0,5
1153,1057,77,7,2,14,7,21
1154,988,94,8,4,6,5,11
1155,1228,22,2,1,1,2,3
1156,1986,63,6,2,11,3,14
1157,1463,86,8,5,0,0,0
1158,650,90,8,2,7,5,12
1159,782,70,6,2,8,8,16
1160,236,25,3,4,2,0,2
1161,1778,68,6,5,3,5,8
1162,1481,84,7,4,4,3,7
1163,281,25,3,5,0,2,2
1164,1340,34,3,5,10,5,15
1165,613,23,2,1,6,4,10
1166,1152,21,2,1,3,4,7
1167,1781,71,6,3,0,0,0
1168,685,54,5,4,5,3,8
1169,86,27,3,4,1,12,13
1170,1295,86,8,5,11,2,13
1171,218,70,6,4,9,4,13
1172,565,47,4,1,9,3,12
1173,375,6,1,5,0,0,0
1174,189,82,7,5,6,1,7
1175,726,52,5,2,5,6,11
1176,1116,75,7,5,3,5,8
1177,508,78,7,1,6,3,9
1178,350,90,8,2,7,7,14
1179,456,39,4,1,2,0,2
1180,230,77,7,5,12,4,16
1181,1465,23,2,3,0,1,1
1182,1705,92,8,4,3,2,5
1183,72,10,1,3,0,4,4
1184,301,6,1,3,7,7,14
1185,1758,77,7,1,6,3,9
1186,1253,26,3,1,1,4,5
1187,905,17,2,4,5,7,12
1188,1465,23,2,2,0,3,3
1189,1810,12,1,3,11,3,14
1190,1389,33,3,4,0,3,3
1191,945,68,6,1,0,3,3
1192,288,65,6,3,1,1,2
1193,385,66,6,4,7,1,8
1194,1924,94,8,4,2,1,3
1195,829,48,4,1,2,0,2
1196,720,74,7,4,2,4,6
1197,1097,27,3,1,4,3,7
1198,1206,5,1,5,10,3,13
1199,1155,22,2,3,11,3,14
1200,1635,58,5,4,7,4,11
1201,1774,53,5,2,5,5,10
1202,1756,33,3,2,0,1,1
1203,1602,91,8,4,8,4,12
1204,1182,19,2,5,0,1,1
1205,1747,1,1,3,2,2,4
1206,728,51,5,4,3,5,8
1207,242,93,8,1,0,1,1
1208,629,94,8,2,0,2,2
1209,1221,91,8,3,2,4,6
1210,169,9,1,4,13,6,19
1211,1992,35,3,5,3,4,7
1212,161,35,3,1,4,2,6
1213,1509,72,6,3,0,0,0
1214,1987,23,2,4,1,2,3
1215,11,77,7,5,0,1,1
1216,88,14,2,3,1,4,5
1217,1217,72,6,3,10,8,18
1218,96,64,6,1,4,2,6
1219,512,66,6,2,6,6,12
1220,670,34,3,4,0,0,0
1221,153,96,8,2,15,2,17
1222,1728,74,7,2,4,7,11
1223,1013,58,5,3,12,4,16
1224,1332,57,5,4,9,1,10
1225,1962,70,6,3,0,2,2
1226,1204,50,5,4,0,0,0
1227,182,45,4,1,2,1,3
1228,1672,1,1,1,0,3,3
1229,709,39,4,2,3,6,9
1230,710,21,2,5,1,2,3
1231,1221,91,8,1,4,1,5
1232,1187,10,1,4,1,6,7
1233,1518,75,7,4,1,1,2
1234,758,10,1,5,3,5,8
1235,1689,34,3,4,0,1,1
1236,1350,15,2,2,8,6,14
1237,1232,52,5,2,0,0,0
1238,1695,70,6,3,11,7,18
1239,1631,35,3,5,9,9,18
1240,901,65,6,3,0,0,0
1241,1109,96,8,4,0,2,2
1242,464,34,3,2,5,1,6
1243,499,18,2,5,9,8,17
1244,556,96,8,5,1,2,3
1245,1522,46,4,4,1,1,2
1246,438,69,6,2,4,4,8
1247,630,42,4,4,11,7,18
1248,1346,76,7,4,11,1,12
1249,1347,55,5,5,6,5,11
1250,855,11,1,5,2,4,6
1251,1496,48,4,1,0,1,1
1252,1591,30,3,4,4,1,5
1253,1629,39,4,4,0,0,0
1254,500,46,4,4,4,1,5
1255,1305,10,1,2,2,8,10
1256,1,15,2,2,3,3,6
1257,589,73,7,3,0,2,2
1258,830,40,4,2,9,5,14
1259,855,11,1,4,3,3,6
1260,466,13,2,4,0,0,0
1261,1911,3,1,2,2,0,2
1262,1782,18,2,4,6,8,14
1263,1270,59,5,5,10,5,15
1264,1521,72,6,1,1,3,4
1265,569,47,4,3,4,5,9
1266,1843,74,7,3,0,2,2
1267,1670,34,3,1,4,3,7
1268,212,47,4,2,10,3,13
1269,1092,78,7,3,4,4,8
1270,1054,23,2,1,0,1,1
1271,1735,64,6,1,12,7,19
1272,1227,5,1,2,4,2,6
1273,470,81,7,3,0,0,0
1274,1730,38,4,4,8,2,10
1275,1813,5,1,3,0,2,2
1276,674,41,4,1,6,3,9
1277,452,44,4,1,1,3,4
1278,27,11,1,5,0,2,2
1279,1277,50,5,5,3,7,10
1280,135,90,8,2,3,4,7
1281,433,33,3,4,0,2,2
1282,741,31,3,3,7,2,9
1283,325,28,3,2,3,5,8
1284,1292,11,1,4,14,2,16
1285,1931,78,7,3,2,5,7
1286,1363,20,2,2,0,0,0
1287,678,96,8,3,14,2,16
1288,667,17,2,2,3,6,9
1289,1108,49,5,1,0,0,0
1290,594,13,2,5,3,6,9
1291,647,9,1,4,0,0,0
1292,1366,28,3,2,8,5,13
1293,1727,11,1,5,0,1,1
1294,1904,90,8,3,11,1,12
1295,296,84,7,4,2,4,6
1296,1780,75,7,4,11,3,14
1297,268,60,5,5,2,7,9
1298,1123,73,7,1,5,5,10
1299,1111,58,5,1,7,1,8
1300,1015,14,2,5,0,0,0
1301,929,67,6,2,0,1,1
1302,461,96,8,4,1,2,3
1303,1691,24,2,4,0,0,0
1304,675,76,7,3,3,6,9
1305,1521,31,3,3,2,1,3
1306,77,87,8,1,12,8,20
1307,72,10,1,2,5,3,8
1308,327,64,6,5,8,5,13
1309,483,52,5,4,2,3,5
1310,549,80,7,3,2,0,2
1311,1485,42,4,4,0,0,0
1312,1995,84,7,4,2,3,5
1313,1367,32,3,3,6,2,8
1314,1395,55,5,1,0,2,2
1315,1775,11,1,4,4,3,7
1316,440,44,4,1,0,1,1
1317,1865,37,4,4,4,0,4
1318,930,49,5,4,0,0,0
1319,335,53,5,3,5,7,12
1320,761,52,5,3,5,5,10
1321,885,11,1,2,0,0,0
1322,1472,71,6,3,1,1,2
1323,51,41,4,2,0,0,0
1324,822,55,5,4,2,4,6
1325,800,71,6,5,0,4,4
1326,1323,47,4,4,4,5,9
1327,262,54,5,5,2,2,4
1328,697,29,3,3,2,8,10
1329,883,50,5,2,7,7,14
1330,394,63,6,1,0,0,0
1331,363,64,6,2,0,5,5
1332,1305,10,1,1,5,6,11
1333,809,30,3,2,11,2,13
1334,1958,52,5,5,5,5,10
1335,1415,34,3,2,0,1,1
1336,195,78,7,2,0,0,0
1337,773,11,1,5,0,0,0
1338,156,81,7,2,12,7,19
1339,933,22,2,5,7,9,16
1340,618,44,4,5,17,6,23
1341,247,75,7,4,15,6,21
1342,312,96,8,4,7,1,8
1343,955,41,4,2,2,2,4
1344,1031,18,2,4,9,7,16
1345,1078,34,3,2,0,2,2
1346,1654,7,1,4,7,4,11
1347,594,32,3,2,12,6,18
1348,733,37,4,4,2,5,7
1349,1243,31,3,1,4,10,14
1350,1488,82,7,3,1,0,1
1351,679,95,8,1,0,1,1
1352,556,96,8,4,11,6,17
1353,812,11,1,5,3,2,5
1354,1826,18,2,3,1,1,2
1355,1651,48,4,5,3,8,11
1356,1791,29,3,2,2,2,4
1357,1139,35,3,2,4,6,10
1358,480,17,2,2,1,2,3
1359,1960,87,8,1,3,6,9
1360,1450,88,8,1,5,0,5
1361,845,34,3,2,1,0,1
1362,961,23,2,3,12,2,14
1363,980,23,2,1,10,5,15
1364,1675,72,6,4,3,1,4
1365,1911,3,1,1,3,0,3
1366,1360,74,7,1,6,0,6
1367,584,53,5,2,1,3,4
1368,1303,44,4,1,6,2,8
1369,1509,72,6,4,0,1,1
1370,1407,66,6,2,1,2,3
1371,520,21,2,4,1,0,1
1372,109,59,5,3,7,12,19
1373,18,94,8,3,4,10,14
1374,604,54,5,5,5,6,11
1375,653,28,3,5,1,2,3
1376,453,16,2,2,0,0,0
1377,1803,51,5,5,10,7,17
1378,1439,43,4,3,7,6,13
1379,1369,65,6,3,4,5,9
1380,1122,3,1,3,6,6,12
1381,876,67,6,5,7,3,10
1382,1383,12,1,5,6,3,9
1383,561,8,1,4,1,1,2
1384,1800,12,1,5,18,7,25
1385,788,27,3,3,3,1,4
1386,655,31,3,1,0,1,1
1387,74,49,5,3,2,2,4
1388,1538,81,7,4,0,0,0
1389,1445,53,5,1,1,1,2
1390,941,7,1,3,0,4,4
1391,1647,4,1,2,0,0,0
1392,1314,22,2,5,1,2,3
1393,138,29,3,3,1,1,2
1394,1457,36,3,3,15,3,18
1395,1202,69,6,4,1,0,1
1396,739,83,7,3,1,6,7
1397,1298,18,2,4,4,7,11
1398,1879,67,6,1,3,2,5
1399,365,70,6,1,3,7,10
1400,1726,48,4,1,2,2,4
1401,897,80,7,2,2,3,5
1402,990,89,8,3,3,2,5
1403,1197,35,3,2,0,0,0
1404,260,96,8,3,4,11,15
1405,697,34,3,2,3,10,13
1406,119,91,8,4,4,0,4
1407,227,60,5,4,0,1,1
1408,1302,11,1,4,0,1,1
1409,1391,43,4,1,3,1,4
1410,1198,72,6,3,0,1,1
1411,380,60,5,5,5,6,11
1412,209,10,1,4,0,2,2
1413,310,65,6,1,5,8,13
1414,1968,36,3,2,0,0,0
1415,209,10,1,1,5,5,10
1416,1017,40,4,3,2,4,6
1417,1091,79,7,4,0,2,2
1418,337,87,8,3,11,3,14
1419,1070,44,4,5,6,3,9
1420,541,65,6,3,0,2,2
1421,1354,69,6,3,9,1,10
1422,1302,11,1,2,3,1,4
1423,1185,63,6,1,0,0,0
1424,145,96,8,5,1,2,3
1425,887,29,3,2,0,1,1
1426,552,5,1,1,1,2,3
1427,1148,69,6,5,5,1,6
1428,1857,46,4,3,3,6,9
1429,1557,30,3,3,0,3,3
1430,656,10,1,2,0,2,2
1431,594,32,3,4,4,1,5
1432,412,49,5,1,2,2,4
1433,1864,20,2,3,5,6,11
1434,19,11,1,2,1,2,3
1435,1615,91,8,5,5,3,8
1436,860,84,7,5,0,0,0
1437,1537,40,4,1,2,2,4
1438,1733,70,6,5,10,6,16
1439,1262,55,5,3,5,6,11
1440,747,29,3,3,0,0,0
1441,1693,83,7,5,13,2,15
1442,884,73,7,5,2,3,5
1443,1650,91,8,4,0,0,0
1444,1448,14,2,3,4,7,11
1445,1728,74,7,3,2,2,4
1446,1068,70,6,3,0,2,2
1447,767,66,6,2,5,1,6
1448,563,89,8,5,11,5,16
1449,988,94,8,3,1,3,4
1450,1177,74,7,3,6,5,11
1451,508,78,7,3,10,4,14
1452,316,57,5,4,0,1,1
1453,1890,13,2,3,1,0,1
1454,1848,63,6,2,2,2,4
1455,898,74,7,5,3,6,9
1456,39,32,3,4,4,5,9
1457,118,54,5,5,4,5,9
1458,671,51,5,2,2,0,2
1459,935,83,7,4,0,0,0
1460,131,40,4,4,10,3,13
1461,907,93,8,3,0,1,1
1462,1986,63,6,4,7,5,12
1463,329,8,1,5,3,2,5
1464,428,22,2,3,6,4,10
1465,623,17,2,4,0,1,1
1466,923,89,8,4,0,1,1
1467,1406,46,4,2,1,1,2
1468,1938,59,5,5,6,4,10
1469,612,92,8,1,6,2,8
1470,1486,80,7,2,7,3,10
1471,21,2,1,3,5,6,11
1472,1710,47,4,1,10,5,15
1473,329,48,4,1,4,2,6
1474,1349,76,7,1,7,1,8
1475,169,9,1,3,12,4,16
1476,680,45,4,4,6,9,15
1477,62,41,4,2,4,0,4
1478,1634,60,5,2,0,0,0
1479,342,65,6,2,5,1,6
1480,1632,75,7,1,0,1,1
1481,1940,40,4,4,0,0,0
1482,734,92,8,4,7,9,16
1483,560,92,8,3,4,8,12
1484,666,96,8,3,0,1,1
1485,432,46,4,3,3,8,11
1486,1224,40,4,3,4,2,6
1487,191,3,1,2,4,4,8
1488,909,11,1,2,4,5,9
1489,1375,3,1,1,4,3,7
1490,1,15,2,4,2,3,5
1491,1326,27,3,2,0,1,1
1492,881,10,1,3,1,3,4
1493,1885,28,3,1,1,0,1
1494,374,88,8,3,6,6,12
1495,1963,53,5,5,0,1,1
1496,1952,41,4,4,0,0,0
1497,548,6,1,2,10,6,16
1498,1985,37,4,4,1,0,1
1499,576,4,1,5,0,0,0
1500,1050,71,6,3,0,0,0
1501,1424,43,4,1,0,0,0
1502,1797,12,1,2,5,7,12
1503,1386,18,2,1,10,5,15
1504,370,61,6,5,3,3,6
1505,268,60,5,3,0,6,6
1506,65,61,6,3,1,0,1
1507,1310,89,8,3,6,3,9
1508,928,28,3,4,2,0,2
1509,1870,28,3,2,3,6,9
1510,1196,46,4,5,4,5,9
1511,1437,56,5,3,10,3,13
1512,404,82,7,1,0,3,3
1513,1424,39,4,5,0,1,1
1514,1120,26,3,5,8,3,11
1515,1678,6,1,4,0,0,0
1516,197,49,5,1,8,2,10
1517,1275,70,6,5,1,1,2
1518,1998,91,8,2,6,1,7
1519,1925,71,6,3,0,2,2
1520,1767,96,8,4,6,4,10
1521,621,48,4,3,14,6,20
1522,642,10,1,2,11,4,15
1523,948,56,5,4,1,2,3
1524,392,3,1,5,6,1,7
1525,1897,25,3,2,2,1,3
1526,1547,30,3,1,0,8,8
1527,1899,95,8,2,10,3,13
1528,597,57,5,2,2,3,5
1529,927,50,5,4,6,3,9
1530,1367,32,3,5,8,4,12
1531,450,85,8,4,5,3,8
1532,1454,74,7,3,0,0,0
1533,457,30,3,3,11,3,14
1534,1214,90,8,2,11,5,16
1535,513,82,7,1,5,8,13
1536,1096,2,1,3,1,0,1
1537,1285,71,6,2,8,1,9
1538,605,21,2,1,4,8,12
1539,743,92,8,1,0,1,1
1540,69,38,4,5,0,0,0
1541,1782,96,8,5,8,3,11
1542,1384,89,8,1,1,1,2
1543,1156,89,8,5,3,1,4
1544,675,76,7,4,1,0,1
1545,1317,95,8,3,2,1,3
1546,1485,3,1,3,0,0,0
1547,1999,45,4,4,0,3,3
1548,1991,13,2,1,7,12,19
1549,1961,6,1,2,3,8,11
1550,1246,14,2,2,3,5,8
1551,196,14,2,4,11,2,13
1552,888,26,3,1,4,3,7
1553,434,65,6,2,3,4,7
1554,110,61,6,4,5,3,8
1555,1121,24,2,1,2,0,2
1556,716,46,4,2,11,9,20
1557,721,2,1,4,5,6,11
1558,1250,90,8,4,10,3,13
1559,243,81,7,4,7,4,11
1560,1892,12,1,3,1,2,3
1561,1030,82,7,1,0,0,0
1562,385,66,6,5,14,8,22
1563,1229,49,5,2,7,4,11
1564,376,1,1,3,3,3,6
1565,40,41,4,4,0,1,1
1566,803,63,6,1,0,0,0
1567,1694,48,4,4,2,8,10
1568,1888,41,4,2,0,3,3
1569,309,31,3,5,5,4,9
1570,1378,28,3,3,2,1,3
1571,569,47,4,2,1,2,3
1572,1942,80,7,4,5,5,10
1573,1585,80,7,5,11,2,13
1574,681,5,1,3,2,3,5
1575,357,92,8,1,0,1,1
1576,1032,38,4,3,0,0,0
1577,1366,35,3,5,2,0,2
1578,1472,71,6,2,1,2,3
1579,646,61,6,1,1,1,2
1580,578,10,1,3,1,1,2
1581,728,45,4,2,4,0,4
1582,1390,92,8,2,6,1,7
1583,904,18,2,5,2,2,4
1584,1345,48,4,4,4,8,12
1585,1412,27,3,4,5,6,11
1586,1649,58,5,2,0,3,3
1587,310,95,8,4,4,7,11
1588,134,96,8,2,1,7,8
1589,1503,12,1,1,3,5,8
1590,567,14,2,5,0,0,0
1591,1924,38,4,5,0,1,1
1592,1917,93,8,3,0,0,0
1593,1073,11,1,4,0,0,0
1594,1130,19,2,1,9,2,11
1595,1411,10,1,3,5,8,13
1596,1182,19,2,2,1,2,3
1597,991,90,8,3,5,3,8
1598,1052,77,7,4,5,1,6
1599,1104,95,8,3,5,2,7
1600,1780,61,6,2,6,2,8
1601,1792,20,2,1,1,3,4
1602,413,92,8,2,0,0,0
1603,1879,78,7,2,0,1,1
1604,193,19,2,3,3,2,5
1605,1811,57,5,3,3,2,5
1606,987,52,5,2,1,1,2
1607,789,30,3,2,3,8,11
1608,1703,40,4,1,1,4,5
1609,778,27,3,1,9,4,13
1610,621,19,2,1,6,9,15
1611,799,14,2,3,1,3,4
1612,879,20,2,3,0,2,2
1613,1128,1,1,3,0,3,3
1614,1119,4,1,3,0,0,0
1615,137,40,4,5,8,4,12
1616,1345,12,1,5,5,5,10
1617,589,73,7,4,4,7,11
1618,1484,38,4,4,2,4,6
1619,941,7,1,4,1,3,4
1620,809,30,3,4,8,7,15
1621,1363,20,2,1,0,0,0
1622,669,64,6,4,3,0,3
1623,1915,73,7,1,7,3,10
1624,1110,90,8,3,0,0,0
1625,1822,75,7,3,1,2,3
1626,60,21,2,4,8,2,10
1627,305,4,1,2,5,3,8
1628,281,25,3,2,0,0,0
1629,1381,15,2,4,0,3,3
1630,1072,13,2,4,4,9,13
1631,1977,35,3,5,0,0,0
1632,1214,90,8,1,13,0,13
1633,1371,6,1,3,0,1,1
1634,1402,2,1,4,0,1,1
1635,304,41,4,4,4,2,6
1636,1731,45,4,5,1,8,9
1637,354,51,5,1,0,0,0
1638,811,38,4,5,0,1,1
1639,1357,26,3,3,3,4,7
1640,350,80,7,5,12,4,16
1641,786,64,6,5,0,2,2
1642,1256,8,1,2,5,3,8
1643,298,75,7,5,1,1,2
1644,377,85,8,1,7,3,10
1645,408,94,8,4,14,2,16
1646,828,28,3,2,0,3,3
1647,1835,16,2,4,3,10,13
1648,2,20,2,2,5,0,5
