MatchPerformanceID,PlayerID,TeamID,LeagueID,MatchID,DateID,MinutesPlayed,Position,Age,MarketValueEUR,Goals,Assists,xG,xA,PassesAttempted,PassesCompleted,DefensiveDuels,DefensiveDuelsWon,MatchRating
297,484,10,2,342,342,85,CB,36,100000000,0,0,0,0.05,68,44,1,0,8.7
298,456,15,3,387,387,29,RW,19,5000000,0,0,0.18,0.09,38,29,9,6,5.7
299,287,21,4,694,694,27,CB,29,60000000,0,0,0.11,0.07,54,48,10,9,5.5
300,408,3,1,394,394,88,CDM,36,3000000,0,0,0.49,0.13,100,56,7,5,7.6
301,7,27,5,111,111,53,CAM,19,10000000,0,1,0.06,0.17,85,78,4,2,7
302,96,9,2,636,636,38,LB,18,1000000,0,0,0.15,0.08,67,58,4,4,8.6
303,241,23,4,150,150,45,RB,27,30000000,0,0,0,0.02,73,49,0,0,7.3
304,217,25,4,573,573,66,CDM,23,10000000,0,0,0.08,0.16,62,55,7,7,7.6
305,316,9,2,340,340,3,RB,27,8000000,0,0,0,0.2,71,53,0,0,7.9
306,123,11,2,478,478,12,CM,27,60000000,0,0,0.04,0.06,50,38,0,0,6.8
307,73,3,1,569,569,2,RB,23,50000000,0,0,0.04,0.01,52,34,4,1,6.3
308,174,27,5,269,269,12,RW,24,8000000,0,0,0.19,0.38,51,31,0,0,6.8
309,480,25,4,114,114,68,LB,31,15000000,0,0,0.03,0.1,82,55,8,6,8.6
310,74,32,5,67,67,25,ST,21,10000000,1,0,0.11,0.02,43,33,9,6,8.9
311,391,26,4,251,251,65,CAM,23,30000000,1,0,0.07,0.3,60,34,10,4,8.6
312,108,31,5,521,521,25,LW,32,2000000,1,0,0.26,0.08,67,59,7,7,6.1
313,270,16,3,730,730,26,LW,32,120000000,0,0,0.41,0.33,75,43,3,1,8.6
314,203,12,2,463,463,68,LB,30,60000000,0,0,0.06,0.09,56,47,1,0,8.1
315,266,23,4,303,303,84,CDM,35,1000000,0,0,0.18,0.08,71,66,7,7,7
316,163,11,2,377,377,61,RB,17,8000000,0,0,0.02,0.06,81,48,5,0,6.5
317,403,31,5,514,514,24,RB,24,3000000,0,0,0.01,0.07,42,40,3,2,6.2
318,155,15,3,338,338,53,LW,25,10000000,0,0,0.01,0.03,69,53,0,0,6.5
319,485,6,1,355,355,77,CDM,35,500000,0,0,0.05,0.25,98,62,6,1,6.3
320,120,6,1,215,215,74,CM,34,100000000,0,0,0.01,0.03,71,44,5,1,7
321,108,6,1,715,715,81,CM,34,500000,0,0,0.07,0.11,58,40,0,0,8.3
322,116,19,3,364,364,46,CDM,29,30000000,0,0,0.04,0.12,86,49,2,0,8.9
323,196,31,5,339,339,57,LB,29,2000000,0,0,0.05,0.24,70,44,5,4,8.9
324,48,3,1,655,655,39,LB,34,8000000,0,0,0.03,0.03,71,40,2,0,5.7
325,106,17,3,396,396,68,LB,33,2000000,0,0,0.01,0.03,73,40,2,1,8.5
326,81,18,3,421,421,49,CF,21,80000000,0,0,0.51,0.13,44,30,2,0,6.6
327,82,5,1,727,727,88,CAM,26,10000000,0,0,0.2,0.15,74,57,3,0,9
328,423,8,1,457,457,81,CDM,24,150000000,0,0,0.47,0.17,81,73,7,0,8.1
329,178,13,2,295,295,56,LW,26,60000000,0,1,0.05,0.15,61,40,2,2,8.1
330,467,24,4,469,469,47,LW,35,3000000,1,0,0.27,0.16,50,32,4,4,6.5
331,466,32,5,69,69,49,CM,34,3000000,0,0,0.27,0.18,98,59,8,5,6.9
332,107,12,2,169,169,44,CM,31,500000,0,1,0.03,0.06,97,82,6,2,8.1
333,20,27,5,200,200,74,GK,20,5000000,0,0,0,0,40,36,1,0,7.4
334,72,6,1,249,249,2,CM,25,8000000,0,0,0.06,0.33,88,54,2,1,5.9
335,40,10,2,401,401,23,LW,17,20000000,0,0,0.01,0.42,46,31,0,0,7
336,200,6,1,49,49,48,LW,31,1000000,1,1,0,0.01,59,56,3,1,6.8
337,47,1,1,245,245,57,GK,17,500000,0,0,0,0,46,46,1,0,8.9
338,371,15,3,99,99,21,CB,30,150000000,0,0,0.02,0.15,60,50,10,3,7.7
339,481,19,3,555,555,21,CDM,24,10000000,0,0,0.03,0.01,61,33,6,5,6.6
340,235,30,5,399,399,14,LB,25,50000000,0,0,0.01,0.09,66,45,9,7,8.9
341,129,6,1,105,105,89,CF,36,40000000,2,0,0.2,0.19,44,28,5,1,7.7
342,436,6,1,705,705,38,LW,19,40000000,0,0,0.42,0.01,63,46,8,3,7.3
343,120,7,1,722,722,28,GK,20,30000000,0,0,0,0,49,33,9,1,5.7
344,152,15,3,384,384,60,LB,29,10000000,0,0,0.02,0.02,86,85,7,5,6
345,267,2,1,326,326,59,RW,30,30000000,0,0,0.06,0.24,56,40,3,1,7.4
346,411,27,5,681,681,56,LW,24,60000000,0,0,0.47,0.09,63,54,0,0,8.5
347,27,27,5,72,72,12,CAM,21,10000000,1,1,0.2,0.15,82,80,3,1,7.3
348,160,19,3,437,437,83,CB,23,15000000,0,0,0.05,0.01,55,39,4,4,7.1
349,140,31,5,651,651,68,ST,32,2000000,0,0,1.03,0.34,45,36,2,1,7
350,390,17,3,518,518,72,CB,32,500000,0,0,0.05,0.03,45,33,9,8,6
351,195,19,3,180,180,83,CM,31,30000000,0,0,0.08,0.47,80,48,5,1,8
352,470,5,1,201,201,68,LB,17,150000000,0,0,0.03,0.09,71,64,6,3,8.9
353,251,17,3,383,383,47,RB,35,2000000,0,0,0.01,0.11,47,37,9,2,6.2
354,395,20,3,447,447,85,ST,28,150000000,0,0,0.38,0.02,43,24,10,6,8.7
355,245,6,1,253,253,86,GK,28,500000,0,0,0,0,29,19,9,7,8.8
356,127,21,4,151,151,6,CAM,22,500000,0,1,0.12,0.3,69,62,9,1,7.3
357,85,18,3,194,194,79,RW,25,30000000,0,1,0.03,0.08,59,50,4,3,8.1
358,326,3,1,92,92,14,CAM,28,5000000,1,1,0.14,0.09,70,57,0,0,8.4
359,36,9,2,2,2,63,RW,30,150000000,1,0,0.31,0.25,62,39,2,1,6.2
360,250,27,5,138,138,58,LB,20,100000000,0,0,0.04,0.01,51,34,0,0,8.3
361,462,16,3,197,197,55,ST,31,3000000,0,1,0.29,0.14,25,17,1,1,5.9
362,16,17,3,66,66,51,CAM,32,120000000,0,0,0.02,0.09,45,25,4,0,7.8
363,109,27,5,43,43,62,CM,17,60000000,0,0,0.16,0.06,81,74,5,4,7
364,162,6,1,380,380,48,RW,28,60000000,0,0,0.02,0.1,57,41,1,0,7.1
365,372,23,4,716,716,78,RW,21,500000,0,0,0.02,0.08,52,50,3,2,7.1
366,264,22,4,703,703,65,CDM,23,500000,0,0,0.04,0.12,51,48,5,0,8.9
367,120,2,1,334,334,75,CAM,29,2000000,0,1,0.15,0.13,51,51,6,2,7.6
368,446,17,3,730,730,32,CM,35,150000000,0,0,0.1,0.05,100,60,4,4,9
369,459,15,3,479,479,60,CM,20,120000000,0,0,0.07,0.11,65,41,2,2,7.9
370,367,7,1,109,109,59,GK,27,60000000,0,0,0,0,48,34,10,7,8.8
371,341,31,5,687,687,22,CB,34,120000000,0,0,0.05,0.1,54,47,9,1,7.8
372,335,15,3,387,387,59,CAM,34,80000000,0,1,0.69,0.43,61,36,4,0,5.9
373,382,19,3,349,349,21,ST,35,50000000,0,0,0.13,0.45,44,42,0,0,5.7
374,434,9,2,549,549,88,CDM,30,40000000,0,0,0.13,0.05,100,63,8,3,5.9
375,162,6,1,10,10,74,CB,26,15000000,1,1,0.04,0.01,49,45,4,1,8.1
376,307,13,2,720,720,37,RB,33,3000000,0,0,0,0.1,70,51,7,4,8
377,415,7,1,386,386,48,CDM,23,15000000,0,0,0.36,0.05,99,65,7,6,6.5
378,12,27,5,676,676,67,CM,27,80000000,0,1,0.01,0.17,98,78,6,0,7.3
379,357,5,1,290,290,21,ST,34,60000000,2,0,0.37,0.04,23,23,4,3,7.8
380,227,31,5,592,592,13,LW,26,5000000,0,1,0.47,0.13,35,30,9,1,7.9
381,487,8,1,152,152,31,CF,22,1000000,0,0,0.03,0.13,31,17,1,1,7.6
382,126,7,1,153,153,89,GK,24,60000000,0,0,0,0,44,29,10,6,8.2
383,399,31,5,687,687,73,CM,29,20000000,0,1,0.13,0.03,73,40,1,0,5.8
384,12,19,3,501,501,7,CAM,35,120000000,0,0,0.17,0.29,82,56,6,3,9
385,153,30,5,720,720,35,CAM,20,40000000,0,1,0.06,0.01,56,42,0,0,7.4
386,33,28,5,550,550,58,CM,35,3000000,0,0,0.04,0,92,57,2,2,7.9
387,410,5,1,6,6,86,RB,18,5000000,0,0,0.04,0.29,50,29,8,4,8.5
388,64,19,3,36,36,87,CM,28,8000000,0,0,0.04,0.24,50,34,4,0,8.8
389,338,2,1,532,532,78,CM,21,120000000,0,0,0.01,0.17,72,71,3,0,7.8
390,19,10,2,46,46,83,LB,26,10000000,0,0,0.09,0.02,75,54,9,5,6.5
391,39,20,3,638,638,55,CM,25,60000000,0,0,0.23,0.13,75,70,1,1,7.9
392,275,19,3,712,712,81,LB,25,10000000,0,0,0.01,0.03,82,77,9,2,7
393,404,29,5,158,158,8,CM,17,15000000,0,0,0.05,0.02,84,53,10,8,6.9
394,186,4,1,338,338,59,ST,25,5000000,0,0,0.23,0,37,20,1,1,8.9
395,488,11,2,228,228,64,CB,20,8000000,0,0,0.14,0.01,77,73,1,1,8
396,312,7,1,289,289,69,CB,18,8000000,0,1,0.07,0.07,51,39,10,8,7.4
397,304,6,1,413,413,87,CB,17,150000000,0,1,0.04,0.05,48,30,6,4,8.1
398,363,31,5,55,55,56,RW,36,80000000,0,0,0.22,0.11,63,45,7,4,6.5
399,157,18,3,439,439,65,CAM,19,30000000,0,0,0.01,0.07,50,47,1,0,8.1
400,295,25,4,96,96,45,CB,26,120000000,0,0,0.01,0.1,67,44,7,7,7.3
401,208,21,4,694,694,89,GK,23,500000,0,0,0,0,42,34,3,0,7.6
402,90,32,5,173,173,48,CB,21,150000000,0,0,0.05,0.05,67,67,6,1,6.8
403,468,9,2,116,116,31,LW,34,3000000,0,1,0.46,0.07,53,37,3,0,8.1
404,112,3,1,583,583,84,ST,33,1000000,0,1,0.34,0.08,51,29,5,0,7.7
405,182,32,5,337,337,45,CB,28,8000000,0,0,0.02,0.02,46,38,7,3,5.8
406,211,18,3,527,527,43,CB,32,500000,0,0,0.04,0.02,56,37,7,6,6.8
407,457,10,2,374,374,87,LB,25,3000000,0,0,0.05,0.04,68,47,2,1,8.1
408,453,5,1,6,6,3,ST,23,3000000,0,0,0.02,0.31,28,21,6,5,6.7
409,342,29,5,33,33,32,LB,32,20000000,0,0,0,0.14,75,72,10,2,6.6
410,68,18,3,410,410,23,CB,20,500000,0,0,0.02,0.01,72,39,10,3,5.7
411,500,12,2,351,351,63,CAM,17,80000000,0,1,0.12,0.34,76,46,6,1,7.7
412,128,11,2,524,524,60,RB,20,20000000,0,0,0.01,0.02,82,72,3,3,8
413,97,10,2,106,106,9,CF,35,5000000,1,1,0.11,0.03,45,25,4,1,8.8
414,316,24,4,437,437,64,LB,18,60000000,0,1,0.01,0.03,84,60,3,2,7
415,330,19,3,63,63,67,CB,20,20000000,0,0,0,0.06,85,72,3,2,8.6
416,1,3,1,187,187,18,CB,27,10000000,0,0,0.03,0.04,78,48,6,1,6.4
417,172,28,5,504,504,53,RB,20,500000,0,0,0.03,0.04,61,44,5,5,8.2
418,122,11,2,542,542,7,LW,23,60000000,0,0,0.17,0.35,43,43,9,1,5.6
419,99,3,1,671,671,84,LW,20,2000000,0,1,0.41,0.06,56,39,7,3,7.4
420,66,13,2,158,158,80,LB,34,20000000,0,0,0.01,0.03,62,62,5,3,7.7
421,35,13,2,121,121,55,CM,33,150000000,0,0,0.17,0.04,88,65,2,1,5.7
422,407,8,1,580,580,79,CF,23,60000000,1,0,0.74,0.09,52,30,2,1,8.1
423,206,3,1,394,394,37,CAM,23,8000000,0,0,0.01,0.13,58,49,0,0,7.3
424,156,6,1,738,738,55,ST,26,20000000,1,0,0.17,0.13,34,19,8,3,6.5
425,483,30,5,655,655,48,ST,21,20000000,1,0,0.1,0.11,35,25,8,1,5.5
426,167,29,5,356,356,71,CB,34,20000000,0,0,0.12,0.08,79,61,5,0,7.7
427,113,4,1,11,11,2,LW,25,8000000,1,0,0.28,0.32,69,43,6,5,6.4
428,419,5,1,642,642,41,CM,27,20000000,0,1,0.03,0.13,98,78,2,1,6.3
429,76,13,2,445,445,12,ST,19,120000000,1,0,0.03,0.09,31,20,9,7,8.8
430,11,14,2,185,185,57,RB,22,60000000,0,0,0.02,0.02,44,28,1,1,6.4
431,52,32,5,661,661,69,LW,21,500000,0,0,0.23,0.19,59,32,1,0,8.2
432,68,25,4,660,660,41,LB,19,20000000,0,0,0.03,0.01,78,42,0,0,7.4
433,104,12,2,347,347,64,CB,35,100000000,0,0,0.01,0.06,61,48,2,0,5.7
434,322,19,3,709,709,19,CM,17,1000000,0,0,0.18,0.57,56,46,6,1,5.5
435,117,29,5,230,230,59,CDM,21,50000000,0,0,0.08,0.07,93,75,10,1,7.2
436,53,21,4,113,113,22,CF,26,50000000,0,0,0.84,0.17,27,19,1,0,7.6
437,272,18,3,183,183,43,CDM,22,80000000,0,0,0.17,0.01,93,70,9,4,6.7
438,470,6,1,107,107,90,CM,28,20000000,0,1,0.05,0.01,54,54,0,0,8.2
439,76,21,4,151,151,28,CDM,32,2000000,0,1,0.09,0.03,96,69,2,0,6.6
440,393,2,1,131,131,89,CDM,27,120000000,0,0,0.09,0.17,76,62,2,2,8.7
441,282,14,2,393,393,59,CM,34,120000000,0,1,0,0.06,74,45,9,6,7.3
442,360,29,5,711,711,2,CB,28,500000,0,0,0.03,0.04,63,51,7,2,8.7
443,185,10,2,62,62,80,RW,21,30000000,0,0,0.01,0.26,61,40,3,1,5.7
444,493,22,4,142,142,89,LW,21,60000000,1,0,0.16,0.09,62,45,0,0,7.8
445,429,32,5,76,76,10,CAM,22,500000,0,0,0.31,0.2,50,34,1,0,7.5
446,392,25,4,427,427,64,LB,21,150000000,0,0,0.03,0.11,70,64,5,3,8.2
447,147,19,3,712,712,56,CB,18,1000000,0,0,0,0.01,72,49,0,0,8.4
448,284,26,4,697,697,59,LW,25,150000000,1,0,0.83,0.14,62,39,4,0,7.3
449,206,18,3,129,129,36,CAM,24,60000000,0,0,0.05,0.57,83,49,7,7,6.6
450,424,25,4,658,658,57,CDM,18,50000000,0,0,0.04,0.02,67,42,1,0,6.8
451,123,26,4,344,344,39,RB,34,3000000,0,0,0.07,0.03,40,31,3,1,7.7
452,138,3,1,34,34,75,CB,35,1000000,0,0,0.02,0.32,42,24,5,0,8.8
453,385,8,1,9,9,26,RB,29,150000000,0,0,0.04,0.01,86,69,2,2,7.9
454,460,9,2,340,340,54,LW,20,150000000,0,1,0.33,0.71,36,31,7,0,6.5
455,41,15,3,156,156,88,ST,19,15000000,0,0,0.06,0.03,29,27,2,2,7.3
456,230,13,2,624,624,72,RW,27,30000000,1,0,0.39,0.22,37,32,3,1,9
457,491,23,4,622,622,54,CB,32,3000000,0,0,0.05,0.02,89,67,8,1,7.2
458,87,9,2,466,466,24,ST,22,2000000,1,0,0.06,0.09,42,25,1,0,8
459,243,20,3,472,472,81,CF,31,5000000,3,0,0.59,0.02,51,29,5,2,6.9
460,226,15,3,635,635,88,CDM,36,40000000,0,0,0.04,0.05,76,73,7,4,8.6
461,318,31,5,699,699,80,CF,18,15000000,1,0,0.46,0.02,20,13,1,1,6.8
462,438,4,1,584,584,67,CB,29,100000000,0,0,0.09,0.01,69,66,10,8,8.7
463,44,32,5,477,477,57,LB,20,60000000,0,0,0.02,0.04,65,45,1,1,6.7
464,109,1,1,619,619,3,LW,32,3000000,0,0,0.18,0.01,69,46,7,2,7.7
465,308,31,5,328,328,75,RW,18,50000000,0,0,0.01,0.63,48,27,3,0,8.8
466,139,15,3,701,701,18,RB,22,2000000,0,0,0,0.08,65,37,4,3,8.5
467,343,22,4,538,538,28,ST,22,1000000,0,0,0.24,0.07,41,31,2,0,6.7
468,244,1,1,430,430,89,CM,22,80000000,0,0,0.09,0.3,86,71,0,0,5.8
469,166,9,2,684,684,30,LW,27,500000,0,0,0.49,0.11,44,39,5,0,8.3
470,135,17,3,691,691,53,CM,17,100000000,0,0,0.09,0.2,90,77,10,9,5.8
471,216,15,3,224,224,14,LW,22,60000000,0,2,0.01,0,47,46,9,0,6.8
472,155,7,1,373,373,86,ST,33,3000000,1,0,0.1,0.04,49,39,6,2,6.7
473,268,27,5,556,556,74,CF,27,3000000,0,0,1.25,0.02,47,36,2,2,7.6
474,196,27,5,556,556,51,RB,30,30000000,0,0,0.11,0,45,27,1,0,7.7
475,255,30,5,422,422,77,LW,36,3000000,1,0,0.22,0.19,72,41,10,4,8.5
476,398,11,2,217,217,31,CM,29,3000000,0,0,0.13,0.09,57,42,7,6,8.7
477,4,32,5,661,661,43,ST,24,150000000,1,1,0.08,0.52,36,28,6,5,6.3
478,8,31,5,425,425,83,GK,28,150000000,0,0,0,0,35,29,2,2,9
479,99,10,2,248,248,81,CAM,29,1000000,0,0,0.01,0.09,72,47,10,6,8.9
480,463,29,5,178,178,9,RB,22,80000000,0,0,0,0.17,72,46,10,9,8.2
481,429,26,4,643,643,2,CAM,27,10000000,1,1,0.43,0.26,72,39,10,9,6
482,293,24,4,633,633,67,CDM,21,100000000,0,0,0.13,0.04,61,40,10,3,6.5
483,372,9,2,549,549,62,RW,29,20000000,0,0,0.08,0.14,40,26,10,0,7.7
484,57,16,3,594,594,19,CM,36,3000000,0,0,0.12,0,66,64,2,0,5.8
485,201,13,2,371,371,41,CB,17,80000000,0,0,0.05,0.01,44,30,10,6,6.8
486,414,2,1,322,322,87,CB,26,500000,0,0,0.03,0.01,76,43,1,1,9
487,82,31,5,496,496,2,CM,25,3000000,0,0,0.02,0.24,84,47,8,8,8.2
488,59,8,1,222,222,6,ST,17,40000000,0,0,0.06,0.03,28,19,4,3,6.2
489,363,11,2,95,95,76,CAM,26,100000000,0,0,0.37,0.18,72,71,6,1,6.4
490,493,21,4,203,203,14,CDM,35,30000000,0,0,0.02,0.06,96,83,6,3,7
491,319,13,2,279,279,23,CB,29,80000000,0,0,0.05,0.12,63,62,10,1,7.1
492,301,4,1,35,35,46,CDM,36,150000000,0,0,0.08,0.12,57,36,5,3,8.3
493,38,5,1,367,367,21,LB,28,50000000,0,0,0.01,0.02,47,25,5,5,5.5
494,239,12,2,337,337,69,CAM,27,15000000,0,0,0.03,0.55,63,53,3,1,5.9
495,294,16,3,285,285,65,ST,30,80000000,1,0,0.06,0.21,32,23,0,0,7.2
496,62,1,1,282,282,60,CB,22,40000000,0,0,0.01,0.03,76,42,4,0,7.8
497,467,14,2,590,590,35,CM,21,60000000,0,0,0.15,0.15,83,47,5,5,5.6
498,425,17,3,482,482,67,RW,26,20000000,0,1,0.19,0.11,60,35,8,5,7.2
499,153,29,5,49,49,52,LW,31,120000000,0,1,0.02,0.48,58,50,1,0,6.3
500,54,29,5,11,11,13,CF,30,15000000,1,0,0.29,0.2,43,40,0,0,6.4
501,25,15,3,45,45,84,ST,19,20000000,0,0,1,0.05,44,32,2,0,7.5
502,164,26,4,123,123,87,ST,35,80000000,0,1,0.39,0.01,27,22,8,3,7.5
503,500,30,5,678,678,19,RB,32,15000000,0,0,0.11,0.11,85,51,5,4,8.4
504,356,20,3,249,249,43,CB,32,1000000,0,0,0.01,0.13,53,43,6,1,7.2
505,417,19,3,349,349,64,CAM,33,150000000,0,0,0.03,0.25,74,49,8,1,8.7
506,198,21,4,225,225,26,CF,36,150000000,2,0,0.23,0.1,32,19,4,3,6.1
507,76,28,5,315,315,30,CM,20,3000000,2,0,0.07,0.06,61,41,0,0,7.8
508,136,29,5,464,464,58,CB,34,2000000,0,0,0,0.06,49,38,8,6,7.3
509,140,31,5,55,55,72,CDM,18,60000000,0,0,0.2,0.02,62,43,3,3,6.1
510,266,25,4,283,283,59,CM,18,15000000,0,0,0.13,0.06,57,32,0,0,6.3
511,142,26,4,545,545,51,LB,36,60000000,0,0,0.04,0.1,54,52,4,3,6.2
512,327,32,5,209,209,51,RB,36,30000000,0,0,0.02,0.16,51,44,9,7,8.1
513,88,1,1,705,705,30,RB,19,8000000,0,0,0.15,0,49,26,10,7,7
514,499,25,4,22,22,45,RB,19,8000000,0,0,0.03,0.01,78,64,7,0,7.2
515,57,20,3,254,254,78,GK,17,30000000,0,0,0,0,41,27,2,0,5.8
516,252,7,1,344,344,61,LW,34,20000000,0,0,0.38,0.27,58,45,0,0,6.6
517,58,8,1,342,342,27,RB,33,500000,0,0,0.05,0.02,54,50,2,1,7.2
518,185,5,1,251,251,69,LB,19,10000000,0,0,0.05,0.18,80,50,4,4,8.6
519,136,30,5,461,461,71,ST,28,40000000,0,0,0.14,0.24,37,29,3,0,7.5
520,428,18,3,719,719,67,CAM,30,100000000,0,1,0.42,0.01,63,37,0,0,8.7
521,349,21,4,151,151,63,CB,26,8000000,0,0,0.02,0.02,44,33,0,0,5.6
522,28,26,4,290,290,45,CM,17,80000000,0,0,0.19,0.1,53,37,2,1,8.6
523,489,25,4,515,515,57,CB,25,5000000,0,0,0.02,0.01,67,41,4,1,5.6
524,416,3,1,364,364,51,LW,29,80000000,0,0,0.09,0.24,51,37,9,4,6.1
525,412,20,3,447,447,36,CAM,23,20000000,0,0,0.17,0.18,57,40,4,0,6.5
526,280,3,1,644,644,29,LB,30,3000000,0,0,0.08,0.07,84,66,8,5,7.1
527,216,31,5,438,438,46,CF,31,500000,0,0,0.33,0.03,46,27,2,2,8.7
528,66,6,1,249,249,26,CAM,35,30000000,0,0,0.46,0.27,53,41,10,0,7.1
529,430,21,4,531,531,86,CB,18,20000000,0,0,0.03,0,46,35,9,1,8.4
530,354,25,4,580,580,88,CDM,18,3000000,0,0,0.46,0.03,82,48,3,1,7.5
531,115,6,1,508,508,45,ST,21,30000000,0,0,0.36,0.08,51,47,3,0,5.7
532,267,12,2,157,157,77,CB,23,3000000,0,0,0.05,0.06,68,62,0,0,6.5
533,420,31,5,496,496,88,LB,34,20000000,0,0,0.02,0.02,68,44,6,1,7.7
534,420,23,4,190,190,89,LW,24,8000000,1,0,0.52,0.03,69,49,7,7,6.5
535,492,9,2,684,684,89,CAM,28,20000000,0,1,0.59,0.09,51,42,6,6,7
536,235,13,2,29,29,47,CB,29,500000,0,0,0,0.07,81,72,0,0,8.9
537,142,11,2,480,480,77,GK,22,50000000,0,0,0,0,31,22,8,6,7.3
538,181,6,1,179,179,53,LW,35,40000000,0,1,0.15,0.05,52,52,10,4,8.7
539,193,3,1,70,70,77,CF,36,8000000,0,0,0.13,0.14,53,37,2,2,6.6
540,300,25,4,595,595,11,CAM,29,2000000,0,1,0.66,0.21,59,35,10,1,7.2
541,166,28,5,696,696,56,RW,24,3000000,1,0,0.17,0.04,59,56,6,0,5.7
542,20,23,4,257,257,83,RW,19,100000000,0,0,0.44,0.12,75,42,2,1,5.9
543,69,10,2,461,461,32,CF,35,10000000,1,0,0.05,0.53,48,47,4,1,6.2
544,417,12,2,166,166,85,CM,23,2000000,0,0,0.11,0.01,92,56,3,0,8.3
545,397,5,1,6,6,88,CDM,34,2000000,0,0,0.05,0.37,96,93,8,7,6.2
546,257,13,2,213,213,73,CDM,36,5000000,0,0,0.06,0.3,77,66,1,0,5.9
547,52,6,1,530,530,66,CB,24,1000000,0,0,0,0,41,29,4,2,6.9
548,447,5,1,367,367,60,ST,26,2000000,1,0,0.15,0.12,53,48,8,4,6.9
549,299,32,5,59,59,27,CM,25,500000,0,1,0.34,0.06,66,42,5,0,6
550,474,8,1,561,561,81,RW,18,15000000,1,0,0.08,0.05,74,42,5,0,8.8
551,455,7,1,613,613,51,CAM,21,20000000,0,1,0.64,0.32,47,40,8,3,7.8
552,156,21,4,442,442,46,RW,24,500000,1,0,0.4,0.28,47,42,9,6,7.9
553,27,9,2,19,19,72,CDM,29,5000000,0,0,0.16,0.01,85,54,1,1,5.9
554,181,22,4,631,631,6,LB,30,1000000,0,0,0.03,0.1,77,42,3,3,8.1
555,411,4,1,550,550,9,GK,24,1000000,0,0,0,0,39,26,4,0,6.6
556,150,15,3,617,617,87,CB,29,120000000,0,0,0.02,0.14,44,26,4,4,6.2
557,460,8,1,723,723,68,ST,24,100000000,0,0,0.06,0.46,55,39,10,3,7.3
558,358,19,3,274,274,71,CM,20,1000000,1,0,0.07,0.08,95,91,7,4,5.8
559,157,3,1,141,141,54,LW,23,3000000,0,0,0.01,0.01,37,27,7,7,8.8
560,429,6,1,22,22,50,GK,25,60000000,0,0,0,0,26,18,9,6,7.2
561,228,12,2,392,392,28,GK,23,60000000,0,0,0,0,42,24,10,4,5.6
562,466,14,2,357,357,82,CAM,27,20000000,0,0,0.19,1.07,58,55,0,0,8
563,444,31,5,637,637,88,CDM,18,3000000,0,0,0.05,0.23,68,66,6,4,8
564,84,2,1,532,532,1,CF,31,15000000,1,0,1.28,0,37,28,1,0,8.2
565,293,23,4,303,303,87,CDM,36,20000000,0,0,0.03,0.38,66,61,10,9,5.5
566,429,26,4,315,315,73,RB,22,100000000,0,0,0.01,0.03,40,36,0,0,7.2
567,210,7,1,570,570,80,CB,19,20000000,0,0,0.02,0.02,60,35,7,2,6.4
568,445,25,4,283,283,40,CM,24,8000000,0,0,0.06,0.28,91,53,3,0,7.8
569,297,16,3,189,189,17,RB,34,15000000,0,0,0.06,0.1,56,30,10,5,7.4
570,180,10,2,46,46,5,CB,33,100000000,0,0,0.01,0.02,55,36,5,4,6.8
571,37,31,5,698,698,39,CAM,26,5000000,0,0,0.01,0.22,68,58,6,5,6.8
572,83,21,4,302,302,46,CDM,26,5000000,0,0,0.21,0.07,56,49,3,2,7.3
573,482,31,5,521,521,54,LB,35,1000000,0,0,0,0.08,64,59,10,1,8.8
574,276,14,2,230,230,87,LW,33,1000000,0,0,0.38,0.13,68,65,5,2,6.2
575,467,22,4,590,590,21,LB,24,50000000,0,0,0.01,0.16,87,54,3,3,8.1
576,41,4,1,420,420,86,CDM,33,2000000,0,0,0.08,0.11,80,58,7,6,6.3
577,398,18,3,129,129,63,ST,35,5000000,0,0,0.45,0.02,41,32,1,0,6.9
578,295,5,1,518,518,45,CM,23,8000000,0,0,0.06,0.26,60,36,6,2,8.2
579,381,1,1,729,729,11,CB,18,80000000,0,0,0.01,0.08,44,28,8,8,8.7
580,66,18,3,433,433,52,CDM,34,15000000,0,0,0.14,0.11,71,60,9,9,7.7
581,379,27,5,47,47,72,ST,31,80000000,1,0,0.1,0.03,38,35,2,2,6.1
582,78,5,1,604,604,74,ST,35,50000000,0,0,2.69,0.05,44,34,7,2,7.3
583,484,28,5,603,603,48,RW,24,30000000,0,0,0.17,0.03,71,71,6,2,6.6
584,489,2,1,327,327,81,CB,23,80000000,0,0,0.06,0,79,63,1,1,6.5
585,141,20,3,122,122,17,CM,24,8000000,0,0,0.03,0.12,88,54,3,2,6
586,15,11,2,212,212,2,CAM,18,10000000,0,0,0.6,0.22,68,50,4,4,7
587,426,5,1,456,456,72,CM,20,3000000,0,0,0.15,0.15,81,60,1,0,9
588,496,28,5,685,685,65,CDM,19,15000000,0,1,0.06,0.02,60,49,5,2,7.1
589,362,21,4,526,526,34,LW,18,80000000,0,0,0.36,0.02,55,36,8,0,8.8
590,126,2,1,643,643,61,CB,29,15000000,0,0,0.02,0,70,47,7,2,8.1
591,102,26,4,290,290,58,CAM,19,150000000,0,0,0.05,0.24,45,37,1,1,7.5
592,20,9,2,214,214,60,CDM,25,60000000,0,0,0.14,0.13,90,71,7,2,8.6
593,343,16,3,238,238,63,CM,29,50000000,0,0,0.04,0.08,56,37,1,1,7
594,127,4,1,458,458,65,LW,20,8000000,0,0,0.52,0,42,34,6,5,5.9
